ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,12,2022-12-13,George Washington,,Wilmington (DE),REG (Non-Conf),W 88-40,,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7,Natalia Sierra-Vargas,https://www.sports-reference.com/cbb/players/natalia--sierra-vargas-1.html,george-washington,2022-23
2,2,29,2023-02-25,George Washington,@,Massachusetts,REG (Conf),L 61-84,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Natalia Sierra-Vargas,https://www.sports-reference.com/cbb/players/natalia--sierra-vargas-1.html,george-washington,2022-23
