ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,7,2021-12-11,Southern,,Wiley,REG (Non-Conf),W 76-56,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,Ra'von Robertson,https://www.sports-reference.com/cbb/players/ravon-robertson-1.html,southern,2021-22
2,2,13,2022-01-05,Southern,,Prairie View A&M,REG (Conf),W 89-52,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Ra'von Robertson,https://www.sports-reference.com/cbb/players/ravon-robertson-1.html,southern,2021-22
3,3,19,2022-01-29,Southern,@,Alcorn State,REG (Conf),W 65-40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Ra'von Robertson,https://www.sports-reference.com/cbb/players/ravon-robertson-1.html,southern,2021-22
