ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,19,1,2021-11-11,Southern,@,Texas A&M,REG (Non-Conf),L 32-92,,4,0,1,.000,0,0,0,1,.000,.000,2,2,1.000,1,0,1,0,0,0,0,4,2,0.4,Zaria Harleaux,https://www.sports-reference.com/cbb/players/zaria-harleaux-1.html,southern,2021-22
2,20,2,2021-11-15,Southern,@,Marquette,REG (Non-Conf),L 40-65,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Zaria Harleaux,https://www.sports-reference.com/cbb/players/zaria-harleaux-1.html,southern,2021-22
3,21,3,2021-11-17,Southern,@,Iowa,REG (Non-Conf),L 67-87,,10,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,5,1,6,0,0,1,1,2,2,4.4,Zaria Harleaux,https://www.sports-reference.com/cbb/players/zaria-harleaux-1.html,southern,2021-22
4,22,4,2021-11-21,Southern,@,Iowa State,REG (Non-Conf),L 55-96,,16,1,3,.333,0,0,1,3,.333,.333,2,2,1.000,3,2,5,0,1,0,0,2,4,5.2,Zaria Harleaux,https://www.sports-reference.com/cbb/players/zaria-harleaux-1.html,southern,2021-22
5,23,5,2021-12-04,Southern,@,Memphis,REG (Non-Conf),L 50-57,,3,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,0,0,0,0.3,Zaria Harleaux,https://www.sports-reference.com/cbb/players/zaria-harleaux-1.html,southern,2021-22
6,24,6,2021-12-07,Southern,,LSU Shreveport,REG (Non-Conf),W 69-41,,8,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,1,1,0,1,2,0,0,2,4.4,Zaria Harleaux,https://www.sports-reference.com/cbb/players/zaria-harleaux-1.html,southern,2021-22
7,25,7,2021-12-11,Southern,,Wiley,REG (Non-Conf),W 76-56,,7,2,2,1.000,0,0,2,2,1.000,1.000,0,2,.000,0,0,0,0,0,0,0,0,4,2.6,Zaria Harleaux,https://www.sports-reference.com/cbb/players/zaria-harleaux-1.html,southern,2021-22
8,26,8,2021-12-13,Southern,@,North Texas,REG (Non-Conf),L 49-65,,4,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,2,0,-1.5,Zaria Harleaux,https://www.sports-reference.com/cbb/players/zaria-harleaux-1.html,southern,2021-22
9,27,9,2021-12-15,Southern,@,Oklahoma State,REG (Non-Conf),L 33-75,,9,0,0,,0,0,0,0,,,0,0,,0,2,2,0,0,0,0,0,0,0.6,Zaria Harleaux,https://www.sports-reference.com/cbb/players/zaria-harleaux-1.html,southern,2021-22
10,28,11,2021-12-20,Southern,@,Missouri,REG (Non-Conf),L 54-73,,2,0,0,,0,0,0,0,,,0,0,,1,1,2,0,0,1,1,0,0,0.7,Zaria Harleaux,https://www.sports-reference.com/cbb/players/zaria-harleaux-1.html,southern,2021-22
11,29,13,2022-01-05,Southern,,Prairie View A&M,REG (Conf),W 89-52,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,Zaria Harleaux,https://www.sports-reference.com/cbb/players/zaria-harleaux-1.html,southern,2021-22
12,30,15,2022-01-10,Southern,@,Bethune-Cookman,REG (Conf),W 74-47,,1,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,1,1,0,0,0,0,0,2,2.0,Zaria Harleaux,https://www.sports-reference.com/cbb/players/zaria-harleaux-1.html,southern,2021-22
13,31,19,2022-01-29,Southern,@,Alcorn State,REG (Conf),W 65-40,,4,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,Zaria Harleaux,https://www.sports-reference.com/cbb/players/zaria-harleaux-1.html,southern,2021-22
