ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,3,2021-11-18,Central Connecticut State,@,Brown,REG (Non-Conf),W 67-60,,2,0,0,0,0,0,0,1,2,.500,0,0,0,1,0,0,0,0,1,1.3,Arayana Young,https://www.sports-reference.com/cbb/players/arayana-young-1.html,central-connecticut-state,2021-22
2,2,6,2021-12-05,Central Connecticut State,@,Syracuse,REG (Non-Conf),L 65-116,,7,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,Arayana Young,https://www.sports-reference.com/cbb/players/arayana-young-1.html,central-connecticut-state,2021-22
3,3,8,2021-12-17,Central Connecticut State,,Hartford,REG (Non-Conf),W 73-50,,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,-0.4,Arayana Young,https://www.sports-reference.com/cbb/players/arayana-young-1.html,central-connecticut-state,2021-22
4,4,10,2021-12-29,Central Connecticut State,@,Bryant,REG (Conf),L 53-60,,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0.3,Arayana Young,https://www.sports-reference.com/cbb/players/arayana-young-1.html,central-connecticut-state,2021-22
5,5,19,2022-02-05,Central Connecticut State,@,Fairleigh Dickinson,REG (Conf),L 35-72,,3,0,0,0,0,0,0,0,0,,1,1,2,0,0,0,0,0,0,1.0,Arayana Young,https://www.sports-reference.com/cbb/players/arayana-young-1.html,central-connecticut-state,2021-22
