player_sr_link,player_name,number,class,pos,height,school,season
https://www.sports-reference.com/cbb/players/daja-hamilton-1.html,Da'Ja Hamilton,2,JR,G,5-8,nevada,2021
https://www.sports-reference.com/cbb/players/nia-alexander-1.html,Nia Alexander,25,SR,G,5-9,nevada,2021
https://www.sports-reference.com/cbb/players/amaya-west-1.html,Amaya West,13,JR,G,5-10,nevada,2021
https://www.sports-reference.com/cbb/players/lapraisjah-johnson-1.html,LaPraisjah Johnson,4,SR,G,5-10,nevada,2021
https://www.sports-reference.com/cbb/players/megan-ormiston-1.html,Megan Ormiston,40,JR,F,6-3,nevada,2021
https://www.sports-reference.com/cbb/players/leta-otuafi-1.html,Leta Otuafi,34,SO,F,5-11,nevada,2021
https://www.sports-reference.com/cbb/players/lexie-givens-1.html,Lexie Givens,23,FR,F,6-0,nevada,2021
https://www.sports-reference.com/cbb/players/kenna-holt-1.html,Kenna Holt,11,FR,G,5-8,nevada,2021
https://www.sports-reference.com/cbb/players/eliska-stebetakova-1.html,Eliska Stebetakova,44,JR,F,6-2,nevada,2021
https://www.sports-reference.com/cbb/players/bethany-carstens-1.html,Bethany Carstens,20,SO,G,5-9,nevada,2021
https://www.sports-reference.com/cbb/players/dominique-phillips-1.html,Dominique Phillips,24,SO,F,5-11,nevada,2021
https://www.sports-reference.com/cbb/players/gabby-rones-1.html,Gabby Rones,22,FR,G,5-5,nevada,2021
https://www.sports-reference.com/cbb/players/alyssa-jimenez-1.html,Alyssa Jimenez,12,SO,G,6-0,nevada,2021
https://www.sports-reference.com/cbb/players/andrea-jovicevic-1.html,Andrea Jovicevic,1,FR,G,5-10,nevada,2021
https://www.sports-reference.com/cbb/players/alexis-elquist-1.html,Alexis Elquist,21,FR,F,6-0,nevada,2021
https://www.sports-reference.com/cbb/players/tiffany-siu-1.html,Tiffany Siu,31,FR,G,5-6,nevada,2021
