player_sr_link,player_name,number,class,pos,height,school,season
https://www.sports-reference.com/cbb/players/dee-dee-davis-1.html,Dee Dee Davis,1,JR,G,5-8,manhattan,2021
https://www.sports-reference.com/cbb/players/courtney-warley-1.html,Courtney Warley,22,SR,C,6-3,manhattan,2021
https://www.sports-reference.com/cbb/players/pamela-miceus-1.html,Pamela Miceus,25,SR,F,6-1,manhattan,2021
https://www.sports-reference.com/cbb/players/emily-lapointe-1.html,Emily LaPointe,11,SO,G,5-10,manhattan,2021
https://www.sports-reference.com/cbb/players/gabby-cajou-1.html,Gabby Cajou,2,SR,G,5-4,manhattan,2021
https://www.sports-reference.com/cbb/players/sydney-watkins-1.html,Sydney Watkins,15,JR,G,5-8,manhattan,2021
https://www.sports-reference.com/cbb/players/christina-katsamouri-1.html,Christina Katsamouri,21,SO,G-F,6-0,manhattan,2021
https://www.sports-reference.com/cbb/players/jenna-jordan-1.html,Jenna Jordan,33,SO,F,6-1,manhattan,2021
https://www.sports-reference.com/cbb/players/sini-makela-1.html,Sini Makela,10,SR,G,5-8,manhattan,2021
https://www.sports-reference.com/cbb/players/lizahya-morgan-1.html,Lizahya Morgan,13,SR,G,5-3,manhattan,2021
https://www.sports-reference.com/cbb/players/emma-wilson-saltos-1.html,Emma Wilson-Saltos,23,FR,G-F,6-0,manhattan,2021
https://www.sports-reference.com/cbb/players/nia-bailey-1.html,Nia Bailey,12,FR,G,5-9,manhattan,2021
https://www.sports-reference.com/cbb/players/favour-mbeledeogu-1.html,Favour Mbeledeogu,32,FR,G-F,6-1,manhattan,2021
