ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,2,2022-11-13,Purdue,,Murray State,REG (Non-Conf),W 90-61,,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,Kate Rudini,https://www.sports-reference.com/cbb/players/kate-rudini-1.html,purdue,2022-23
2,2,3,2022-11-17,Purdue,,SIU Edwardsville,REG (Non-Conf),W 100-58,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Kate Rudini,https://www.sports-reference.com/cbb/players/kate-rudini-1.html,purdue,2022-23
3,3,4,2022-11-20,Purdue,,Indiana State,REG (Non-Conf),W 77-54,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Kate Rudini,https://www.sports-reference.com/cbb/players/kate-rudini-1.html,purdue,2022-23
