ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,24,9,2022-12-07,Houston,,UMBC,REG (Non-Conf),W 67-43,,3,0,1,.000,0,0,,0,1,.000,.000,0,0,0,1,1,0,0,1,0,0,0,0.3,Amari Conn,https://www.sports-reference.com/cbb/players/amari-conn-1.html,houston,2022-23
2,25,12,2022-12-19,Houston,,UTSA,REG (Non-Conf),W 93-89 (OT),,6,1,2,.500,1,2,.500,0,0,,.750,0,0,0,0,0,0,0,0,0,0,3,2.0,Amari Conn,https://www.sports-reference.com/cbb/players/amari-conn-1.html,houston,2022-23
3,26,14,2022-12-30,Houston,,SMU,REG (Conf),W 60-44,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Amari Conn,https://www.sports-reference.com/cbb/players/amari-conn-1.html,houston,2022-23
4,27,15,2023-01-05,Houston,@,Tulane,REG (Conf),W 59-56,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Amari Conn,https://www.sports-reference.com/cbb/players/amari-conn-1.html,houston,2022-23
5,28,16,2023-01-10,Houston,,UCF,REG (Conf),W 80-42,,13,0,6,.000,0,1,.000,0,5,.000,.000,0,0,1,1,2,0,1,0,0,2,0,-3.0,Amari Conn,https://www.sports-reference.com/cbb/players/amari-conn-1.html,houston,2022-23
6,29,17,2023-01-14,Houston,@,Tulsa,REG (Conf),L 68-70,,7,1,3,.333,0,1,.000,1,2,.500,.333,0,0,1,0,1,0,0,0,1,0,2,0.0,Amari Conn,https://www.sports-reference.com/cbb/players/amari-conn-1.html,houston,2022-23
7,30,19,2023-01-21,Houston,@,SMU,REG (Conf),L 50-53,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,1,0,-1.1,Amari Conn,https://www.sports-reference.com/cbb/players/amari-conn-1.html,houston,2022-23
8,31,20,2023-01-25,Houston,@,Cincinnati,REG (Conf),W 63-39,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Amari Conn,https://www.sports-reference.com/cbb/players/amari-conn-1.html,houston,2022-23
9,32,21,2023-01-29,Houston,,Tulane,REG (Conf),W 82-36,,13,3,4,.750,2,3,.667,1,1,1.000,1.000,0,0,0,1,1,1,0,0,0,0,8,7.4,Amari Conn,https://www.sports-reference.com/cbb/players/amari-conn-1.html,houston,2022-23
10,33,23,2023-02-04,Houston,,Temple,REG (Conf),W 65-60,,4,0,1,.000,0,0,,0,1,.000,.000,0,0,1,1,2,0,0,0,1,0,0,-0.7,Amari Conn,https://www.sports-reference.com/cbb/players/amari-conn-1.html,houston,2022-23
11,34,24,2023-02-12,Houston,@,South Florida,REG (Conf),W 71-69,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Amari Conn,https://www.sports-reference.com/cbb/players/amari-conn-1.html,houston,2022-23
12,35,25,2023-02-15,Houston,,Memphis,REG (Conf),L 44-45,,1,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Amari Conn,https://www.sports-reference.com/cbb/players/amari-conn-1.html,houston,2022-23
13,36,26,2023-02-18,Houston,@,Temple,REG (Conf),W 56-48,,5,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Amari Conn,https://www.sports-reference.com/cbb/players/amari-conn-1.html,houston,2022-23
14,37,28,2023-02-25,Houston,,Tulsa,REG (Conf),W 60-37,,2,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Amari Conn,https://www.sports-reference.com/cbb/players/amari-conn-1.html,houston,2022-23
15,38,29,2023-03-01,Houston,,Wichita State,REG (Conf),W 62-55,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Amari Conn,https://www.sports-reference.com/cbb/players/amari-conn-1.html,houston,2022-23
16,39,31,2023-03-08,Houston,N,Wichita State,CTOURN,W 72-64,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0.7,Amari Conn,https://www.sports-reference.com/cbb/players/amari-conn-1.html,houston,2022-23
