ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,2,2023-11-09,Wofford,,Erskine,REG (Non-Conf),W 85-47,,13,0,1,.000,0,0,,0,1,.000,.000,0,0,5,1,6,1,0,0,1,1,0,2.4,Yinka Kruyswijk,https://www.sports-reference.com/cbb/players/yinka-kruyswijk-1.html,wofford,2023-24
2,2,3,2023-11-11,Wofford,,UNC Wilmington,REG (Non-Conf),W 74-49,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Yinka Kruyswijk,https://www.sports-reference.com/cbb/players/yinka-kruyswijk-1.html,wofford,2023-24
3,3,4,2023-11-14,Wofford,,North Carolina Central,REG (Non-Conf),W 82-52,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,1,1,0,0,0,0,0,0,-0.4,Yinka Kruyswijk,https://www.sports-reference.com/cbb/players/yinka-kruyswijk-1.html,wofford,2023-24
4,4,7,2023-11-27,Wofford,,S Wesleyan,REG (Non-Conf),W 65-42,,8,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Yinka Kruyswijk,https://www.sports-reference.com/cbb/players/yinka-kruyswijk-1.html,wofford,2023-24
5,5,10,2023-12-04,Wofford,,Emory & Henry,REG (Non-Conf),W 60-34,,9,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,0,0,0,0,0,0,3,0,-2.6,Yinka Kruyswijk,https://www.sports-reference.com/cbb/players/yinka-kruyswijk-1.html,wofford,2023-24
6,6,12,2023-12-19,Wofford,@,Tennessee,REG (Non-Conf),L 63-85,,1,0,0,,0,0,,0,0,,,0,0,0,1,1,1,0,0,0,0,0,1.0,Yinka Kruyswijk,https://www.sports-reference.com/cbb/players/yinka-kruyswijk-1.html,wofford,2023-24
7,7,14,2024-01-01,Wofford,,North Greenville,REG (Non-Conf),W 74-43,,14,2,4,.500,0,0,,2,4,.500,.500,0,0,0,4,4,0,0,0,0,3,4,2.0,Yinka Kruyswijk,https://www.sports-reference.com/cbb/players/yinka-kruyswijk-1.html,wofford,2023-24
8,8,16,2024-01-13,Wofford,@,Western Carolina,REG (Conf),W 75-56,,3,0,2,.000,0,0,,0,2,.000,.000,0,0,0,0,0,0,0,0,1,0,0,-2.4,Yinka Kruyswijk,https://www.sports-reference.com/cbb/players/yinka-kruyswijk-1.html,wofford,2023-24
9,9,22,2024-02-08,Wofford,,Western Carolina,REG (Conf),W 89-52,,11,1,2,.500,0,0,,1,2,.500,.500,0,0,0,0,0,1,0,0,0,1,2,1.3,Yinka Kruyswijk,https://www.sports-reference.com/cbb/players/yinka-kruyswijk-1.html,wofford,2023-24
10,10,30,2024-03-08,Wofford,N,UNC Greensboro,CTOURN,L 62-72,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Yinka Kruyswijk,https://www.sports-reference.com/cbb/players/yinka-kruyswijk-1.html,wofford,2023-24
