ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2024-11-04,South Florida,,Bethune-Cookman,REG (Non-Conf),W 87-44,,5,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,1,1,1,0,1,0,0,0,1.0,Yana Karamfilova,https://www.sports-reference.com/cbb/players/yana-karamfilova-1.html,south-florida,2024-25
2,2,2,2024-11-07,South Florida,,Mount St. Mary's,REG (Non-Conf),W 68-51,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,1,1,0,0,0,0,0,0,-0.4,Yana Karamfilova,https://www.sports-reference.com/cbb/players/yana-karamfilova-1.html,south-florida,2024-25
3,3,5,2024-11-17,South Florida,,Texas–Rio Grande Valley,REG (Non-Conf),W 57-45,,2,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0,0.3,Yana Karamfilova,https://www.sports-reference.com/cbb/players/yana-karamfilova-1.html,south-florida,2024-25
4,4,9,2024-11-30,South Florida,N,TCU,REG (Non-Conf),L 46-87,,5,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,Yana Karamfilova,https://www.sports-reference.com/cbb/players/yana-karamfilova-1.html,south-florida,2024-25
5,5,10,2024-12-05,South Florida,,Merrimack,REG (Non-Conf),W 62-43,,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Yana Karamfilova,https://www.sports-reference.com/cbb/players/yana-karamfilova-1.html,south-florida,2024-25
6,6,12,2024-12-17,South Florida,,Northwestern State,REG (Non-Conf),W 71-36,,6,1,2,.500,0,0,,1,2,.500,.500,0,0,,0,0,0,0,0,2,1,0,2,1.4,Yana Karamfilova,https://www.sports-reference.com/cbb/players/yana-karamfilova-1.html,south-florida,2024-25
7,7,17,2025-01-08,South Florida,@,Wichita State,REG (Conf),W 72-46,,2,1,1,1.000,1,1,1.000,0,0,,1.500,2,2,1.000,1,1,2,0,0,0,0,0,5,5.7,Yana Karamfilova,https://www.sports-reference.com/cbb/players/yana-karamfilova-1.html,south-florida,2024-25
8,8,20,2025-01-18,South Florida,,Florida Atlantic,REG (Conf),W 85-59,,4,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,Yana Karamfilova,https://www.sports-reference.com/cbb/players/yana-karamfilova-1.html,south-florida,2024-25
9,9,27,2025-02-18,South Florida,@,Charlotte,REG (Conf),W 70-52,,13,1,3,.333,0,1,.000,1,2,.500,.333,2,2,1.000,1,1,2,0,1,1,0,2,4,4.2,Yana Karamfilova,https://www.sports-reference.com/cbb/players/yana-karamfilova-1.html,south-florida,2024-25
10,10,28,2025-02-22,South Florida,,Memphis,REG (Conf),W 80-70,,0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Yana Karamfilova,https://www.sports-reference.com/cbb/players/yana-karamfilova-1.html,south-florida,2024-25
11,11,31,2025-03-10,South Florida,N,Tulane,CTOURN,W 69-59,,0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Yana Karamfilova,https://www.sports-reference.com/cbb/players/yana-karamfilova-1.html,south-florida,2024-25
12,12,32,2025-03-11,South Florida,N,North Texas,CTOURN,W 58-48,,0,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Yana Karamfilova,https://www.sports-reference.com/cbb/players/yana-karamfilova-1.html,south-florida,2024-25
13,13,34,2025-03-21,South Florida,N,Tennessee,ROUND-64,L 66-101,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Yana Karamfilova,https://www.sports-reference.com/cbb/players/yana-karamfilova-1.html,south-florida,2024-25
