ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2021-11-09,Northwestern State,,Centenary (LA),REG (Non-Conf),W 91-50,*,16,3,8,.375,2,7,.286,1,1,1.000,.500,0,0,2,0,2,0,0,0,0,2,8,4.2,Josie Fleischmann,https://www.sports-reference.com/cbb/players/josie-fleischmann-1.html,northwestern-state,2021-22
2,2,2,2021-11-13,Northwestern State,,Tx A&M-Texarkana,REG (Non-Conf),W 71-56,*,21,3,8,.375,3,8,.375,0,0,,.563,0,0,0,0,0,0,2,0,0,0,9,6.6,Josie Fleischmann,https://www.sports-reference.com/cbb/players/josie-fleischmann-1.html,northwestern-state,2021-22
3,3,3,2021-11-17,Northwestern State,@,Grambling State,REG (Non-Conf),L 60-68,*,23,3,9,.333,3,9,.333,0,0,,.500,0,0,0,2,2,0,0,0,2,0,9,2.5,Josie Fleischmann,https://www.sports-reference.com/cbb/players/josie-fleischmann-1.html,northwestern-state,2021-22
4,4,4,2021-11-19,Northwestern State,,La. Christian,REG (Non-Conf),W 78-36,*,22,3,6,.500,2,5,.400,1,1,1.000,.667,0,0,2,1,3,0,0,0,1,0,8,5.7,Josie Fleischmann,https://www.sports-reference.com/cbb/players/josie-fleischmann-1.html,northwestern-state,2021-22
5,5,5,2021-11-27,Northwestern State,@,Kansas State,REG (Non-Conf),L 36-70,*,12,0,2,.000,0,2,.000,0,0,,.000,0,0,0,1,1,0,0,0,1,0,0,-2.1,Josie Fleischmann,https://www.sports-reference.com/cbb/players/josie-fleischmann-1.html,northwestern-state,2021-22
6,6,6,2021-11-29,Northwestern State,@,Wichita State,REG (Non-Conf),L 61-70,,6,0,0,,0,0,,0,0,,,0,0,1,1,2,1,0,0,0,1,0,1.3,Josie Fleischmann,https://www.sports-reference.com/cbb/players/josie-fleischmann-1.html,northwestern-state,2021-22
7,7,7,2021-12-02,Northwestern State,@,Arkansas State,REG (Non-Conf),W 80-76,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Josie Fleischmann,https://www.sports-reference.com/cbb/players/josie-fleischmann-1.html,northwestern-state,2021-22
8,8,8,2021-12-11,Northwestern State,@,Mississippi Valley State,REG (Non-Conf),W 78-71 (OT),,15,3,3,1.000,3,3,1.000,0,0,,1.500,0,0,1,0,1,2,2,0,1,1,9,10.8,Josie Fleischmann,https://www.sports-reference.com/cbb/players/josie-fleischmann-1.html,northwestern-state,2021-22
9,9,9,2021-12-15,Northwestern State,@,Louisiana–Monroe,REG (Non-Conf),W 76-72,*,13,2,4,.500,2,4,.500,0,0,,.750,0,0,1,0,1,1,0,0,1,0,6,4.4,Josie Fleischmann,https://www.sports-reference.com/cbb/players/josie-fleischmann-1.html,northwestern-state,2021-22
10,10,10,2021-12-18,Northwestern State,,Tarleton State,REG (Non-Conf),L 47-51,*,7,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,1,0,0,-1.7,Josie Fleischmann,https://www.sports-reference.com/cbb/players/josie-fleischmann-1.html,northwestern-state,2021-22
11,11,11,2022-01-11,Northwestern State,,Champion Christian,REG (Non-Conf),W 79-67,*,15,4,7,.571,4,7,.571,0,0,,.857,0,0,1,0,1,0,0,0,0,3,12,8.2,Josie Fleischmann,https://www.sports-reference.com/cbb/players/josie-fleischmann-1.html,northwestern-state,2021-22
12,12,12,2022-01-15,Northwestern State,@,Southeastern Louisiana,REG (Conf),L 56-90,,5,0,1,.000,0,1,.000,0,0,,.000,0,0,1,0,1,0,0,0,0,0,0,0.0,Josie Fleischmann,https://www.sports-reference.com/cbb/players/josie-fleischmann-1.html,northwestern-state,2021-22
13,13,13,2022-01-20,Northwestern State,@,Nicholls State,REG (Conf),W 68-64,,8,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,1,0,1,1,0,-1.8,Josie Fleischmann,https://www.sports-reference.com/cbb/players/josie-fleischmann-1.html,northwestern-state,2021-22
14,14,14,2022-01-22,Northwestern State,@,New Orleans,REG (Conf),W 75-47,,8,1,2,.500,1,2,.500,0,0,,.750,0,0,0,1,1,0,2,0,1,0,3,3.3,Josie Fleischmann,https://www.sports-reference.com/cbb/players/josie-fleischmann-1.html,northwestern-state,2021-22
15,15,15,2022-01-27,Northwestern State,,Incarnate Word,REG (Conf),L 45-52,,4,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Josie Fleischmann,https://www.sports-reference.com/cbb/players/josie-fleischmann-1.html,northwestern-state,2021-22
16,16,16,2022-01-29,Northwestern State,,Texas A&M–Corpus Christi,REG (Conf),L 55-72,,7,0,3,.000,0,3,.000,0,0,,.000,0,0,0,0,0,0,1,0,1,0,0,-2.1,Josie Fleischmann,https://www.sports-reference.com/cbb/players/josie-fleischmann-1.html,northwestern-state,2021-22
17,17,17,2022-02-03,Northwestern State,@,Houston Baptist,REG (Conf),L 51-66,,4,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,1,0,1,0,0,0,0,0,2,2.4,Josie Fleischmann,https://www.sports-reference.com/cbb/players/josie-fleischmann-1.html,northwestern-state,2021-22
18,18,18,2022-02-05,Northwestern State,@,McNeese State,REG (Conf),L 60-77,,8,1,4,.250,0,3,.000,1,1,1.000,.250,0,0,1,0,1,0,1,0,1,0,2,0.3,Josie Fleischmann,https://www.sports-reference.com/cbb/players/josie-fleischmann-1.html,northwestern-state,2021-22
19,19,19,2022-02-10,Northwestern State,,Houston Baptist,REG (Conf),L 42-52,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Josie Fleischmann,https://www.sports-reference.com/cbb/players/josie-fleischmann-1.html,northwestern-state,2021-22
20,20,23,2022-02-24,Northwestern State,,Nicholls State,REG (Conf),W 73-60,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Josie Fleischmann,https://www.sports-reference.com/cbb/players/josie-fleischmann-1.html,northwestern-state,2021-22
21,21,26,2022-03-10,Northwestern State,,New Orleans,CTOURN,L 48-57,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Josie Fleischmann,https://www.sports-reference.com/cbb/players/josie-fleischmann-1.html,northwestern-state,2021-22
