ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,13,2025-01-02,Alabama A&M,,Mississippi Valley State,REG (Conf),W 89-53,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,Alyssa Williams,https://www.sports-reference.com/cbb/players/alyssa-williams-3.html,alabama-am,2024-25
2,2,20,2025-01-30,Alabama A&M,@,Bethune-Cookman,REG (Conf),W 66-49,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,Alyssa Williams,https://www.sports-reference.com/cbb/players/alyssa-williams-3.html,alabama-am,2024-25
3,3,25,2025-02-15,Alabama A&M,@,Mississippi Valley State,REG (Conf),W 95-76,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,Alyssa Williams,https://www.sports-reference.com/cbb/players/alyssa-williams-3.html,alabama-am,2024-25
