ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,13,2025-01-02,Alabama A&M,,Mississippi Valley State,REG (Conf),W 89-53,,2,0,2,.000,0,2,.000,0,0,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.8,Crystianna Whitehead,https://www.sports-reference.com/cbb/players/crystianna-whitehead-1.html,alabama-am,2024-25
2,2,16,2025-01-11,Alabama A&M,@,Alcorn State,REG (Conf),W 66-56,,0,0,1,.000,0,1,.000,0,0,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Crystianna Whitehead,https://www.sports-reference.com/cbb/players/crystianna-whitehead-1.html,alabama-am,2024-25
3,3,25,2025-02-15,Alabama A&M,@,Mississippi Valley State,REG (Conf),W 95-76,,1,0,1,.000,0,1,.000,0,0,.000,1,2,.500,0,0,0,0,0,0,0,0,1,-0.1,Crystianna Whitehead,https://www.sports-reference.com/cbb/players/crystianna-whitehead-1.html,alabama-am,2024-25
